"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"35","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Larva","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"36","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"37","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"38","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","0","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"39","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","1","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Male","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Male","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"40","Pupa","dead","dead","dead","dead","dead","Pupa","dead","Pupa","3","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Male","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Male","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Male","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","0","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"41","Pupa","dead","dead","dead","dead","dead","Pupa","dead","0","4","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Male","dead","dead","dead","Male","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","dead","dead","Pupa","1","dead","dead","dead","Pupa","dead","dead","Pupa","Male","dead","Pupa","dead","dead","Male","Pupa","dead","Pupa","Male","dead","Pupa","Pupa","Male","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","1","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","1","dead","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"42","Pupa","dead","dead","dead","dead","dead","Pupa","dead","1","5","dead","dead","dead","Pupa","Male","dead","1","Pupa","dead","dead","dead","Male","dead","dead","dead","Male","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","dead","dead","Pupa","2","dead","dead","dead","Pupa","dead","dead","Pupa","Male","dead","Pupa","dead","dead","Male","Pupa","dead","Pupa","Male","dead","Pupa","Pupa","Male","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","2","Pupa","dead","dead","Pupa","dead","Male","dead","2","dead","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa"
"43","Pupa","dead","dead","dead","dead","dead","Pupa","dead","2","dead","dead","dead","dead","Pupa","Male","dead","2","Male","dead","dead","dead","Male","dead","dead","dead","Male","Pupa","dead","Pupa","dead","Pupa","Pupa","1","dead","Male","dead","dead","Pupa","3","dead","dead","dead","Pupa","dead","dead","Pupa","Male","dead","Pupa","dead","dead","Male","Pupa","dead","1","Male","dead","Pupa","Male","Male","dead","1","dead","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","3","Pupa","dead","dead","Pupa","dead","Male","dead","2","dead","dead","Pupa","dead","dead","dead","Male","dead","0","Pupa","1","dead","Pupa","dead","Pupa","Male","Pupa"
"44","Pupa","dead","dead","dead","dead","dead","Pupa","dead","2","dead","dead","dead","dead","1","Male","dead","3","Male","dead","dead","dead","Male","dead","dead","dead","Male","Male","dead","Pupa","dead","Pupa","Male","2","dead","Male","dead","dead","Pupa","4","dead","dead","dead","Pupa","dead","dead","Pupa","Male","dead","Pupa","dead","dead","Male","Pupa","dead","2","Male","dead","Pupa","Male","Male","dead","2","dead","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","3","Pupa","dead","dead","Male","dead","Male","dead","3","dead","dead","Pupa","dead","dead","dead","Male","dead","1","Pupa","2","dead","Pupa","dead","Pupa","Male","Pupa"
"45","Pupa","dead","dead","dead","dead","dead","Pupa","dead","2","dead","dead","dead","dead","2","Male","dead","4","Male","dead","dead","dead","Male","dead","dead","dead","Male","Male","dead","Pupa","dead","Pupa","Male","3","dead","Male","dead","dead","Pupa","5","dead","dead","dead","Pupa","dead","dead","0","Male","dead","Pupa","dead","dead","Male","Pupa","dead","4","Male","dead","Pupa","Male","Male","dead","3","dead","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","4","0","dead","dead","Male","dead","Male","dead","3","dead","dead","Pupa","dead","dead","dead","Male","dead","2","Pupa","3","dead","Pupa","dead","Pupa","Male","Male"
"46","1","dead","dead","dead","dead","dead","Pupa","dead","3","dead","dead","dead","dead","4","Male","dead","6","Male","dead","dead","dead","Male","dead","dead","dead","Male","Male","dead","Male","dead","1","Male","5","dead","Male","dead","dead","Male","6","dead","dead","dead","Pupa","dead","dead","1","Male","dead","Pupa","dead","dead","Male","Male","dead","6","Male","dead","Pupa","Male","Male","dead","5","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","2","dead","dead","Male","dead","Male","dead","4","dead","dead","Pupa","dead","dead","dead","Male","dead","2","Pupa","5","dead","Pupa","dead","1","Male","Male"
"47","2","dead","dead","dead","dead","dead","Male","dead","3","dead","dead","dead","dead","5","Male","dead","6","Male","dead","dead","dead","Male","dead","dead","dead","Male","Male","dead","Male","dead","2","Male","6","dead","Male","dead","dead","Male","6","dead","dead","dead","Male","dead","dead","2","Male","dead","Pupa","dead","dead","Male","Male","dead","7","Male","dead","Pupa","Male","Male","dead","6","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","3","dead","dead","Male","dead","Male","dead","4","dead","dead","1","dead","dead","dead","Male","dead","3","Pupa","6","dead","Pupa","dead","2","Male","Male"
"48","3","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","7","Male","dead","6","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","3","Male","7","dead","Male","dead","dead","Male","6","dead","dead","dead","Male","dead","dead","2","Male","dead","1","dead","dead","Male","Male","dead","8","Male","dead","2","Male","Male","dead","7","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","6","4","dead","dead","Male","dead","Male","dead","4","dead","dead","1","dead","dead","dead","Male","dead","3","1","7","dead","Male","dead","3","Male","Male"
"49","4","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","7","Male","dead","6","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","4","Male","7","dead","Male","dead","dead","Male","6","dead","dead","dead","Male","dead","dead","3","Male","dead","2","dead","dead","Male","Male","dead","8","Male","dead","4","Male","Male","dead","7","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","4","dead","dead","Male","dead","Male","dead","3","dead","dead","2","dead","dead","dead","Male","dead","3","2","7","dead","Male","dead","4","Male","Male"
"50","3","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","5","Male","dead","4","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","3","Male","4","dead","Male","dead","dead","Male","4","dead","dead","dead","Male","dead","dead","2","Male","dead","2","dead","dead","Male","Male","dead","5","Male","dead","4","Male","Male","dead","5","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","3","3","dead","dead","Male","dead","Male","dead","2","dead","dead","2","dead","dead","dead","Male","dead","2","2","4","dead","Male","dead","3","Male","Male"
"51","4","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","5","Male","dead","4","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","3","Male","5","dead","Male","dead","dead","Male","4","dead","dead","dead","Male","dead","dead","2","Male","dead","3","dead","dead","Male","Male","dead","dead","Male","dead","5","Male","Male","dead","5","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","4","dead","dead","dead","Male","dead","Male","dead","2","dead","dead","2","dead","dead","dead","Male","dead","2","3","5","dead","Male","dead","3","dead","Male"
"52","4","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","5","Male","dead","4","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","3","Male","5","dead","Male","dead","dead","Male","4","dead","dead","dead","Male","dead","dead","2","Male","dead","3","dead","dead","Male","Male","dead","dead","Male","dead","5","Male","Male","dead","5","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","3","dead","dead","dead","Male","dead","Male","dead","2","dead","dead","2","dead","dead","dead","Male","dead","2","3","5","dead","Male","dead","3","dead","Male"
"53","4","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","5","Male","dead","4","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","3","Male","4","dead","Male","dead","dead","Male","4","dead","dead","dead","Male","dead","dead","2","Male","dead","3","dead","dead","dead","Male","dead","dead","Male","dead","6","Male","Male","dead","5","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","3","dead","dead","dead","Male","dead","Male","dead","2","dead","dead","2","dead","dead","dead","Male","dead","2","3","4","dead","dead","dead","3","dead","Male"
"54","5","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","6","Male","dead","5","Male","dead","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","dead","4","Male","6","dead","Male","dead","dead","Male","5","dead","dead","dead","Male","dead","dead","3","Male","dead","4","dead","dead","dead","Male","dead","dead","Male","dead","8","Male","Male","dead","6","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","4","dead","dead","dead","Male","dead","Male","dead","2","dead","dead","3","dead","dead","dead","Male","dead","3","4","6","dead","dead","dead","4","dead","Male"
"55","5","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","7","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","5","Male","6","dead","Male","dead","dead","Male","5","dead","dead","dead","dead","dead","dead","3","Male","dead","5","dead","dead","dead","Male","dead","dead","Male","dead","9","Male","Male","dead","6","dead","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","4","dead","dead","dead","Male","dead","Male","dead","3","dead","dead","3","dead","dead","dead","Male","dead","3","4","6","dead","dead","dead","5","dead","Male"
"56","5","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","5","Male","6","dead","Male","dead","dead","Male","5","dead","dead","dead","dead","dead","dead","3","Male","dead","5","dead","dead","dead","Male","dead","dead","Male","dead","9","Male","Male","dead","6","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","4","dead","dead","dead","Male","dead","Male","dead","3","dead","dead","3","dead","dead","dead","Male","dead","dead","4","6","dead","dead","dead","4","dead","Male"
"57","5","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","4","Male","5","dead","Male","dead","dead","Male","4","dead","dead","dead","dead","dead","dead","3","Male","dead","5","dead","dead","dead","Male","dead","dead","Male","dead","8","Male","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","2","dead","dead","3","dead","dead","dead","Male","dead","dead","4","5","dead","dead","dead","4","dead","Male"
"58","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","4","Male","5","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","dead","2","Male","dead","4","dead","dead","dead","dead","dead","dead","Male","dead","8","Male","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","2","dead","dead","3","dead","dead","dead","Male","dead","dead","4","5","dead","dead","dead","dead","dead","Male"
"59","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","4","Male","4","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","dead","2","dead","dead","4","dead","dead","dead","dead","dead","dead","Male","dead","8","Male","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","2","dead","dead","3","dead","dead","dead","Male","dead","dead","4","4","dead","dead","dead","dead","dead","Male"
"60","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","3","Male","4","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","dead","2","dead","dead","4","dead","dead","dead","dead","dead","dead","Male","dead","7","Male","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","2","dead","dead","3","dead","dead","dead","Male","dead","dead","4","4","dead","dead","dead","dead","dead","Male"
"61","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","3","Male","3","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","dead","2","dead","dead","3","dead","dead","dead","dead","dead","dead","Male","dead","6","Male","Male","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","1","dead","dead","2","dead","dead","dead","Male","dead","dead","3","3","dead","dead","dead","dead","dead","dead"
"62","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","3","Male","4","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","dead","2","dead","dead","4","dead","dead","dead","dead","dead","dead","Male","dead","dead","Male","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","3","dead","dead","dead","dead","dead","dead","4","4","dead","dead","dead","dead","dead","dead"
"63","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","4","dead","dead","dead","dead","dead","dead"
"64","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","3","dead","dead","dead","dead","dead","dead"
"65","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","3","dead","dead","dead","dead","dead","dead"
"66","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","3","dead","dead","dead","dead","dead","dead"
"67","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","3","dead","dead","dead","dead","dead","dead"
"68","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","3","dead","dead","dead","dead","dead","dead"
"69","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead"
"70","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
"71","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
"72","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
"73","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
"74","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
"75","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead"
